"Svc","Vsl","Voy","Dir","Facility","Berth.LTA","LTD","Berth.ETA.ATA","ETD.ATD","Arr..Diff.","Dep..Diff","X","portTime","LportTime","arrDiff","depDiff","SeaT","PSeaT"
"SSX","OHB",50,"W","HKG",2009-04-24 06:00:00,2009-04-24 17:00:00,2009-04-24 06:08:00,2009-04-24 16:40:00,"0","0",NA,10.5333333333333,11,0.133333333333333,-0.333333333333333,2.25,10
"SSX","OHB",50,"W","SKZ",2009-04-25 03:00:00,2009-04-25 10:00:00,2009-04-24 18:55:00,2009-04-25 10:15:00,"-8","0",NA,15.3333333333333,7,-8.08333333333333,0.25,NA,NA
"SSX","OTJ",41,"E","SKZ",2009-03-28 03:00:00,2009-03-28 10:00:00,2009-03-27 18:35:00,2009-03-28 05:15:00,"-8","-5",NA,10.6666666666667,7,-8.41666666666667,-4.75,18.05,6
"SSX","OTJ",41,"E","YAT",2009-03-28 16:00:00,2009-03-29 14:00:00,2009-03-28 23:18:00,2009-03-29 14:12:00,"7","0",NA,14.9,22,7.3,0.2,4.83333333333333,5
"SSX","OTJ",41,"E","HKG",2009-03-29 19:00:00,2009-03-30 10:00:00,2009-03-29 19:02:00,2009-03-30 08:05:00,"0","-2",NA,13.05,15,0.0333333333333333,-1.91666666666667,288.666666666667,287
"SSX","OTJ",41,"E","LGB",2009-04-11 09:00:00,2009-04-15 18:00:00,2009-04-11 08:45:00,2009-04-15 18:50:00,"0","1",NA,106.083333333333,105,-0.25,0.833333333333333,307.083333333333,299
"SSX","OTJ",41,"W","KHH",2009-04-28 05:00:00,2009-04-29 09:00:00,2009-04-28 13:55:00,2009-04-29 01:57:00,"9","-7",NA,12.0333333333333,28,8.91666666666667,-7.05,12.8333333333333,11
"SSX","OTJ",41,"W","ZIA",2009-04-29 20:00:00,2009-04-30 14:00:00,2009-04-29 14:47:00,2009-04-30 06:41:00,"-5","-7",NA,15.9,18,-5.21666666666667,-7.31666666666667,24.4166666666667,16
"SSX","OTJ",41,"W","HKG",2009-05-01 06:00:00,2009-05-01 17:00:00,2009-05-01 07:06:00,2009-05-01 19:09:00,"1","2",NA,12.05,11,1.1,2.15,2.68333333333333,10
"SSX","OTJ",41,"W","SKZ",2009-05-02 03:00:00,2009-05-02 10:00:00,2009-05-01 21:50:00,2009-05-02 09:20:00,"-5","-1",NA,11.5,7,-5.16666666666667,-0.666666666666667,NA,NA
"SSX","OAS",23,"E","SKZ",2009-04-04 03:00:00,2009-04-04 10:00:00,2009-04-04 08:30:00,2009-04-04 18:05:00,"6","8",NA,9.58333333333333,7,5.5,8.08333333333333,6.28333333333333,6
"SSX","OAS",23,"E","YAT",2009-04-04 16:00:00,2009-04-05 14:00:00,2009-04-05 00:22:00,2009-04-05 19:02:00,"8","5",NA,18.6666666666667,22,8.36666666666667,5.03333333333333,5.11666666666667,5
"SSX","OAS",23,"E","HKG",2009-04-05 19:00:00,2009-04-06 10:00:00,2009-04-06 00:09:00,2009-04-06 10:40:00,"5","1",NA,10.5166666666667,15,5.15,0.666666666666667,283.833333333333,287
"SSX","OAS",23,"E","LGB",2009-04-18 09:00:00,2009-04-22 18:00:00,2009-04-18 06:30:00,2009-04-22 18:30:00,"-3","0",NA,108,105,-2.5,0.5,307.416666666667,299
"SSX","OAS",23,"W","KHH",2009-05-05 05:00:00,2009-05-06 09:00:00,2009-05-05 13:55:00,2009-05-06 02:35:00,"9","-6",NA,12.6666666666667,28,8.91666666666667,-6.41666666666667,12.25,11
"SSX","OAS",23,"W","ZIA",2009-05-06 20:00:00,2009-05-07 14:00:00,2009-05-06 14:50:00,2009-05-07 06:35:00,"-5","-7",NA,15.75,18,-5.16666666666667,-7.41666666666667,25.0166666666667,16
"SSX","OAS",23,"W","HKG",2009-05-08 06:00:00,2009-05-08 17:00:00,2009-05-08 07:36:00,2009-05-08 17:43:00,"2","1",NA,10.1166666666667,11,1.6,0.716666666666667,2.2,10
"SSX","OAS",23,"W","SKZ",2009-05-09 03:00:00,2009-05-09 10:00:00,2009-05-08 19:55:00,2009-05-09 09:15:00,"-7","-1",NA,13.3333333333333,7,-7.08333333333333,-0.75,NA,NA
"SSX","OTY",15,"E","SKZ",2009-04-11 03:00:00,2009-04-11 10:00:00,2009-04-10 17:05:00,2009-04-11 10:05:00,"-10","0",NA,17,7,-9.91666666666667,0.0833333333333333,7,6
"SSX","OTY",15,"E","YAT",2009-04-11 16:00:00,2009-04-12 14:00:00,2009-04-11 17:05:00,2009-04-12 12:43:00,"1","-1",NA,19.6333333333333,22,1.08333333333333,-1.28333333333333,8.5,5
"SSX","OTY",15,"E","HKG",2009-04-12 19:00:00,2009-04-13 10:00:00,2009-04-12 21:13:00,2009-04-13 07:07:00,"2","-3",NA,9.9,15,2.21666666666667,-2.88333333333333,287.716666666667,287
"SSX","OTY",15,"E","LGB",2009-04-25 09:00:00,2009-04-29 18:00:00,2009-04-25 06:50:00,2009-04-29 18:00:00,"-2","0",NA,107.166666666667,105,-2.16666666666667,0,307.5,299
"SSX","OTY",15,"W","KHH",2009-05-12 05:00:00,2009-05-13 09:00:00,2009-05-12 13:30:00,2009-05-13 03:00:00,"9","-6",NA,13.5,28,8.5,-6,12.3333333333333,11
"SSX","OTY",15,"W","ZIA",2009-05-13 20:00:00,2009-05-14 14:00:00,2009-05-13 15:20:00,2009-05-14 07:03:00,"-5","-7",NA,15.7166666666667,18,-4.66666666666667,-6.95,21.75,16
"SSX","OTY",15,"W","HKG",2009-05-15 06:00:00,2009-05-15 17:00:00,2009-05-15 04:48:00,2009-05-15 13:36:00,"-1","-3",NA,8.8,11,-1.2,-3.4,2.4,10
"SSX","OTY",15,"W","SKZ",2009-05-16 03:00:00,2009-05-16 10:00:00,2009-05-15 16:00:00,2009-05-16 08:20:00,"-11","-2",NA,16.3333333333333,7,-11,-1.66666666666667,NA,NA
"SSX","OEU",18,"E","SKZ",2009-04-18 03:00:00,2009-04-18 10:00:00,2009-04-17 19:35:00,2009-04-18 07:15:00,"-7","-3",NA,11.6666666666667,7,-7.41666666666667,-2.75,7.46666666666667,6
"SSX","OEU",18,"E","YAT",2009-04-18 16:00:00,2009-04-19 14:00:00,2009-04-18 14:43:00,2009-04-19 12:38:00,"-1","-1",NA,21.9166666666667,22,-1.28333333333333,-1.36666666666667,7.95,5
"SSX","OEU",18,"E","HKG",2009-04-19 19:00:00,2009-04-20 10:00:00,2009-04-19 20:35:00,2009-04-20 08:07:00,"2","-2",NA,11.5333333333333,15,1.58333333333333,-1.88333333333333,286.05,287
"SSX","OEU",18,"E","LGB",2009-05-02 09:00:00,2009-05-06 18:00:00,2009-05-02 06:10:00,2009-05-06 18:45:00,"-3","1",NA,108.583333333333,105,-2.83333333333333,0.75,307.25,299
"SSX","OEU",18,"W","KHH",2009-05-19 05:00:00,2009-05-20 09:00:00,2009-05-19 14:00:00,2009-05-20 01:50:00,"9","-7",NA,11.8333333333333,28,9,-7.16666666666667,12.1833333333333,11
"SSX","OEU",18,"W","ZIA",2009-05-20 20:00:00,2009-05-21 14:00:00,2009-05-20 14:01:00,2009-05-21 04:43:00,"-6","-9",NA,14.7,18,-5.98333333333333,-9.28333333333333,24.8833333333333,16
"SSX","OEU",18,"W","HKG",2009-05-22 06:00:00,2009-05-22 17:00:00,2009-05-22 05:36:00,2009-05-22 19:36:00,"0","3",NA,14,11,-0.4,2.6,2.81666666666667,10
"SSX","OEU",18,"W","SKZ",2009-05-23 03:00:00,2009-05-23 10:00:00,2009-05-22 22:25:00,2009-05-23 15:23:00,"-5","5",NA,16.9666666666667,7,-4.58333333333333,5.38333333333333,NA,NA
"SSX","OHB",51,"E","SKZ",2009-04-25 03:00:00,2009-04-25 10:00:00,2009-04-24 18:55:00,2009-04-25 10:15:00,"-8","0",NA,15.3333333333333,7,-8.08333333333333,0.25,7.53333333333333,6
"SSX","OHB",51,"E","YAT",2009-04-25 16:00:00,2009-04-26 14:00:00,2009-04-25 17:47:00,2009-04-26 08:49:00,"2","-5",NA,15.0333333333333,22,1.78333333333333,-5.18333333333333,12.0833333333333,5
"SSX","OHB",51,"E","HKG",2009-04-26 19:00:00,2009-04-27 10:00:00,2009-04-26 20:54:00,2009-04-27 07:30:00,"2","-3",NA,10.6,15,1.9,-2.5,286.916666666667,287
"SSX","OHB",51,"E","LGB",2009-05-09 09:00:00,2009-05-13 18:00:00,2009-05-09 06:25:00,2009-05-13 18:45:00,"-3","1",NA,108.333333333333,105,-2.58333333333333,0.75,310.05,299
"SSX","OHB",51,"W","KHH",2009-05-26 05:00:00,2009-05-27 09:00:00,2009-05-26 16:48:00,2009-05-27 10:25:00,"12","1",NA,17.6166666666667,28,11.8,1.41666666666667,NA,NA
"SSX","OTJ",42,"E","SKZ",2009-05-02 03:00:00,2009-05-02 10:00:00,2009-05-01 21:50:00,2009-05-02 09:20:00,"-5","-1",NA,11.5,7,-5.16666666666667,-0.666666666666667,6.21666666666667,6
"SSX","OTJ",42,"E","YAT",2009-05-02 16:00:00,2009-05-03 14:00:00,2009-05-02 15:33:00,2009-05-03 12:36:00,"0","-1",NA,21.05,22,-0.45,-1.4,6.1,5
"SSX","OTJ",42,"E","HKG",2009-05-03 19:00:00,2009-05-04 10:00:00,2009-05-03 18:42:00,2009-05-04 05:19:00,"0","-5",NA,10.6166666666667,15,-0.3,-4.68333333333333,288.933333333333,287
"SSX","OTJ",42,"E","LGB",2009-05-16 09:00:00,2009-05-20 18:00:00,2009-05-16 06:15:00,2009-05-20 18:45:00,"-3","1",NA,108.5,105,-2.75,0.75,313.25,299
"SSX","OTJ",42,"W","KHH",2009-06-02 05:00:00,2009-06-03 09:00:00,2009-06-02 20:00:00,2009-06-03 06:30:00,"15","-3",NA,10.5,28,15,-2.5,13.5333333333333,11
"SSX","OTJ",42,"W","ZIA",2009-06-03 20:00:00,2009-06-04 14:00:00,2009-06-03 20:02:00,2009-06-04 06:39:00,"0","-7",NA,10.6166666666667,18,0.0333333333333333,-7.35,23.7833333333333,16
"SSX","OTJ",42,"W","HKG",2009-06-05 06:00:00,2009-06-05 17:00:00,2009-06-05 06:26:00,2009-06-05 15:14:00,"0","-2",NA,8.8,11,0.433333333333333,-1.76666666666667,2.5,15
"SSX","OTJ",42,"W","SKZ",2009-06-06 08:00:00,2009-06-06 15:00:00,2009-06-05 17:44:00,2009-06-06 07:40:00,"-14","-7",NA,13.9333333333333,7,-14.2666666666667,-7.33333333333333,NA,NA
"SSX","OAS",24,"E","SKZ",2009-05-09 03:00:00,2009-05-09 10:00:00,2009-05-08 19:55:00,2009-05-09 09:15:00,"-7","-1",NA,13.3333333333333,7,-7.08333333333333,-0.75,6.65,6
"SSX","OAS",24,"E","YAT",2009-05-09 16:00:00,2009-05-10 14:00:00,2009-05-09 15:54:00,2009-05-10 08:18:00,"0","-6",NA,16.4,22,-0.1,-5.7,13.4,5
"SSX","OAS",24,"E","HKG",2009-05-10 19:00:00,2009-05-11 10:00:00,2009-05-10 21:42:00,2009-05-11 08:08:00,"3","-2",NA,10.4333333333333,15,2.7,-1.86666666666667,286.2,287
"SSX","OAS",24,"E","LGB",2009-05-23 09:00:00,2009-05-27 18:00:00,2009-05-23 06:20:00,2009-05-27 18:45:00,"-3","1",NA,108.416666666667,105,-2.66666666666667,0.75,310.833333333333,299
"SSX","OAS",24,"W","KHH",2009-06-09 05:00:00,2009-06-10 09:00:00,2009-06-09 17:35:00,2009-06-10 02:15:00,"13","-7",NA,8.66666666666667,28,12.5833333333333,-6.75,15.4,11
"SSX","OAS",24,"W","ZIA",2009-06-10 20:00:00,2009-06-11 14:00:00,2009-06-10 17:39:00,2009-06-11 07:36:00,"-2","-6",NA,13.95,18,-2.35,-6.4,30.1833333333333,16
"SSX","OAS",24,"W","HKG",2009-06-12 06:00:00,2009-06-12 17:00:00,2009-06-12 13:47:00,2009-06-12 21:40:00,"8","5",NA,7.88333333333333,11,7.78333333333333,4.66666666666667,2.66666666666667,15
"SSX","OAS",24,"W","SKZ",2009-06-13 08:00:00,2009-06-13 15:00:00,2009-06-13 00:20:00,2009-06-13 11:45:00,"-8","-3",NA,11.4166666666667,7,-7.66666666666667,-3.25,NA,NA
"SSX","OTY",16,"E","SKZ",2009-05-16 03:00:00,2009-05-16 10:00:00,2009-05-15 16:00:00,2009-05-16 08:20:00,"-11","-2",NA,16.3333333333333,7,-11,-1.66666666666667,6.53333333333333,6
"SSX","OTY",16,"E","YAT",2009-05-16 16:00:00,2009-05-17 14:00:00,2009-05-16 14:52:00,2009-05-17 09:19:00,"-1","-5",NA,18.45,22,-1.13333333333333,-4.68333333333333,9.1,5
"SSX","OTY",16,"E","HKG",2009-05-17 19:00:00,2009-05-18 10:00:00,2009-05-17 18:25:00,2009-05-18 06:05:00,"-1","-4",NA,11.6666666666667,15,-0.583333333333333,-3.91666666666667,288.25,287
"SSX","OTY",16,"E","LGB",2009-05-30 09:00:00,2009-06-03 18:00:00,2009-05-30 06:20:00,2009-06-03 18:40:00,"-3","1",NA,108.333333333333,105,-2.66666666666667,0.666666666666667,309.666666666667,299
"SSX","OTY",16,"W","KHH",2009-06-16 05:00:00,2009-06-17 09:00:00,2009-06-16 16:20:00,2009-06-17 02:10:00,"11","-7",NA,9.83333333333333,28,11.3333333333333,-6.83333333333333,14.9166666666667,11
"SSX","OTY",16,"W","ZIA",2009-06-17 20:00:00,2009-06-18 14:00:00,2009-06-17 17:05:00,2009-06-18 07:20:00,"-3","-7",NA,14.25,18,-2.91666666666667,-6.66666666666667,22.1666666666667,16
"SSX","OTY",16,"W","HKG",2009-06-19 06:00:00,2009-06-19 17:00:00,2009-06-19 05:30:00,2009-06-19 14:12:00,"-1","-3",NA,8.7,11,-0.5,-2.8,2.63333333333333,15
"SSX","OTY",16,"W","SKZ",2009-06-20 08:00:00,2009-06-20 15:00:00,2009-06-19 16:50:00,2009-06-20 05:30:00,"-15","-10",NA,12.6666666666667,7,-15.1666666666667,-9.5,NA,NA
"SSX","OEU",19,"E","SKZ",2009-05-23 03:00:00,2009-05-23 10:00:00,2009-05-22 22:25:00,2009-05-23 15:23:00,"-5","5",NA,16.9666666666667,7,-4.58333333333333,5.38333333333333,6.96666666666667,6
"SSX","OEU",19,"E","YAT",2009-05-23 16:00:00,2009-05-24 14:00:00,2009-05-23 22:21:00,2009-05-24 15:16:00,"6","1",NA,16.9166666666667,22,6.35,1.26666666666667,6.08333333333333,5
"SSX","OEU",19,"E","HKG",2009-05-24 19:00:00,2009-05-25 10:00:00,2009-05-24 21:21:00,2009-05-25 10:24:00,"2","0",NA,13.05,15,2.35,0.4,283.766666666667,287
"SSX","OEU",19,"E","LGB",2009-06-06 09:00:00,2009-06-10 18:00:00,2009-06-06 06:10:00,2009-06-10 18:50:00,"-3","1",NA,108.666666666667,105,-2.83333333333333,0.833333333333333,318.416666666667,299
"SSX","OEU",19,"W","KHH",2009-06-23 05:00:00,2009-06-24 09:00:00,2009-06-24 01:15:00,2009-06-24 08:55:00,"20","0",NA,7.66666666666667,28,20.25,-0.0833333333333333,10.1166666666667,11
"SSX","OEU",19,"W","ZIA",2009-06-24 20:00:00,2009-06-25 14:00:00,2009-06-24 19:02:00,2009-06-25 11:30:00,"-1","-3",NA,16.4666666666667,18,-0.966666666666667,-2.5,17.95,16
"SSX","OEU",19,"W","HKG",2009-06-26 06:00:00,2009-06-26 17:00:00,2009-06-26 05:27:00,2009-06-26 18:42:00,"-1","2",NA,13.25,11,-0.55,1.7,20.8833333333333,15
"SSX","OEU",19,"W","SKZ",2009-06-27 08:00:00,2009-06-27 15:00:00,2009-06-27 15:35:00,2009-06-28 01:00:00,"8","10",NA,9.41666666666667,7,7.58333333333333,10,NA,NA
"SSX","ONB",48,"E","ZIA",NA,2009-05-28 14:00:00,NA,2009-05-29 02:28:00,"N/A","12",NA,NA,NA,NA,12.4666666666667,28.7166666666667,42
"SSX","ONB",48,"E","SKZ",2009-05-30 08:00:00,2009-05-30 15:00:00,2009-05-30 07:11:00,2009-05-30 13:47:00,"-1","-1",NA,6.6,7,-0.816666666666667,-1.21666666666667,11.7333333333333,9
"SSX","ONB",48,"E","YAT",2009-05-31 00:00:00,2009-05-31 16:00:00,2009-05-31 01:31:00,2009-05-31 14:57:00,"2","-1",NA,13.4333333333333,16,1.51666666666667,-1.05,5.35,6
"SSX","ONB",48,"E","HKG",2009-05-31 22:00:00,2009-06-01 10:00:00,2009-05-31 20:18:00,2009-06-01 08:11:00,"-2","-2",NA,11.8833333333333,12,-1.7,-1.81666666666667,24.4,20
"SSX","ONB",48,"E","KHH",2009-06-02 06:00:00,2009-06-02 17:00:00,2009-06-02 08:35:00,2009-06-02 17:40:00,"3","1",NA,9.08333333333333,11,2.58333333333333,0.666666666666667,277.333333333333,280
"SSX","ONB",48,"E","LGB",2009-06-14 09:00:00,2009-06-18 08:00:00,2009-06-14 07:00:00,2009-06-18 09:15:00,"-2","1",NA,98.25,95,-2,1.25,301.083333333333,300
"SSX","ONB",48,"W","KHH",2009-06-30 20:00:00,2009-07-01 09:00:00,2009-06-30 22:20:00,2009-07-01 14:24:00,"2","5",NA,16.0666666666667,13,2.33333333333333,5.4,NA,NA
"SSX","OTJ",43,"E","SKZ",2009-06-06 08:00:00,2009-06-06 15:00:00,2009-06-05 17:44:00,2009-06-06 07:40:00,"-14","-7",NA,13.9333333333333,7,-14.2666666666667,-7.33333333333333,9.18333333333333,9
"SSX","OTJ",43,"E","YAT",2009-06-07 00:00:00,2009-06-07 16:00:00,2009-06-06 16:51:00,2009-06-07 09:10:00,"-7","-7",NA,16.3166666666667,16,-7.15,-6.83333333333333,13.3,6
"SSX","OTJ",43,"E","HKG",2009-06-07 22:00:00,2009-06-08 10:00:00,2009-06-07 22:28:00,2009-06-08 08:39:00,"0","-1",NA,10.1833333333333,12,0.466666666666667,-1.35,20.6833333333333,20
"SSX","OTJ",43,"E","KHH",2009-06-09 06:00:00,2009-06-09 17:00:00,2009-06-09 05:20:00,2009-06-09 14:55:00,"-1","-2",NA,9.58333333333333,11,-0.666666666666667,-2.08333333333333,279.166666666667,280
"SSX","OTJ",43,"E","LGB",2009-06-21 09:00:00,2009-06-25 08:00:00,2009-06-21 06:05:00,2009-06-25 09:00:00,"-3","1",NA,98.9166666666667,95,-2.91666666666667,1,NA,NA
"SSX","OAS",25,"E","SKZ",2009-06-13 08:00:00,2009-06-13 15:00:00,2009-06-13 00:20:00,2009-06-13 11:45:00,"-8","-3",NA,11.4166666666667,7,-7.66666666666667,-3.25,6.66666666666667,9
"SSX","OAS",25,"E","YAT",2009-06-14 00:00:00,2009-06-14 16:00:00,2009-06-13 18:25:00,2009-06-14 10:30:00,"-6","-6",NA,16.0833333333333,16,-5.58333333333333,-5.5,12.2,6
"SSX","OAS",25,"E","HKG",2009-06-14 22:00:00,2009-06-15 10:00:00,2009-06-14 22:42:00,2009-06-15 09:12:00,"1","-1",NA,10.5,12,0.7,-0.8,19.85,20
"SSX","OAS",25,"E","KHH",2009-06-16 06:00:00,2009-06-16 17:00:00,2009-06-16 05:03:00,2009-06-16 15:18:00,"-1","-2",NA,10.25,11,-0.95,-1.7,278.7,280
"SSX","OAS",25,"E","LGB",2009-06-28 09:00:00,2009-07-02 08:00:00,2009-06-28 06:00:00,2009-07-02 08:50:00,"-3","1",NA,98.8333333333333,95,-3,0.833333333333333,NA,NA
"SSX","OTY",17,"E","SKZ",2009-06-20 08:00:00,2009-06-20 15:00:00,2009-06-19 16:50:00,2009-06-20 05:30:00,"-15","-10",NA,12.6666666666667,7,-15.1666666666667,-9.5,20.6666666666667,9
"SSX","OTY",17,"E","YAT",2009-06-21 00:00:00,2009-06-21 16:00:00,2009-06-21 02:10:00,2009-06-21 15:05:00,"2","-1",NA,12.9166666666667,16,2.16666666666667,-0.916666666666667,6.31666666666667,6
"SSX","OTY",17,"E","HKG",2009-06-21 22:00:00,2009-06-22 10:00:00,2009-06-21 21:24:00,2009-06-22 08:16:00,"-1","-2",NA,10.8666666666667,12,-0.6,-1.73333333333333,23.8166666666667,20
"SSX","OTY",17,"E","KHH",2009-06-23 06:00:00,2009-06-23 17:00:00,2009-06-23 08:05:00,2009-06-23 17:00:00,"2","0",NA,8.91666666666667,11,2.08333333333333,0,NA,NA
"SSX","OEU",20,"E","SKZ",2009-06-27 08:00:00,2009-06-27 15:00:00,2009-06-27 15:35:00,2009-06-28 01:00:00,"8","10",NA,9.41666666666667,7,7.58333333333333,10,20.0333333333333,9
"SSX","OEU",20,"E","YAT",2009-06-28 00:00:00,2009-06-28 16:00:00,2009-06-28 21:02:00,2009-06-29 13:55:00,"21","22",NA,16.8833333333333,16,21.0333333333333,21.9166666666667,5.2,6
"SSX","OEU",20,"E","HKG",2009-06-28 22:00:00,2009-06-29 10:00:00,2009-06-29 19:07:00,2009-06-30 03:42:00,"21","18",NA,8.58333333333333,12,21.1166666666667,17.7,18.3,20
"SSX","OEU",20,"E","KHH",2009-06-30 06:00:00,2009-06-30 17:00:00,2009-06-30 22:00:00,2009-07-01 06:50:00,"16","14",NA,8.83333333333333,11,16,13.8333333333333,NA,NA
"SSX","OHB",51,"W","KHH",2009-07-01 08:00:00,NA,2009-07-01 16:10:00,NA,"8","N/A",NA,NA,NA,8.16666666666667,NA,NA,NA
"SSX","ONB",48,"W","KHH",2009-06-30 20:00:00,2009-07-01 09:00:00,2009-06-30 22:20:00,2009-07-01 14:24:00,"2","5",NA,16.0666666666667,13,2.33333333333333,5.4,9.8,11
"SSX","ONB",48,"W","ZIA",2009-07-01 20:00:00,2009-07-02 14:00:00,2009-07-02 00:12:00,2009-07-02 10:48:00,"4","-3",NA,10.6,18,4.2,-3.2,20.0333333333333,16
"SSX","ONB",48,"W","HKG",2009-07-03 06:00:00,2009-07-03 17:00:00,2009-07-03 06:50:00,2009-07-03 16:35:00,"1","0",NA,9.75,11,0.833333333333333,-0.416666666666667,2.75,15
"SSX","ONB",48,"W","SKZ",2009-07-04 08:00:00,2009-07-04 15:00:00,2009-07-03 19:20:00,2009-07-04 05:30:00,"-13","-10",NA,10.1666666666667,7,-12.6666666666667,-9.5,NA,NA
"SSX","OTJ",43,"W","KHH",2009-07-07 20:00:00,2009-07-08 09:00:00,2009-07-07 18:45:00,2009-07-08 07:00:00,"-1","-2",NA,12.25,13,-1.25,-2,12.3,11
"SSX","OTJ",43,"W","ZIA",2009-07-08 20:00:00,2009-07-09 14:00:00,2009-07-08 19:18:00,2009-07-09 06:48:00,"-1","-7",NA,11.5,18,-0.7,-7.2,22.7333333333333,16
"SSX","OTJ",43,"W","HKG",2009-07-10 06:00:00,2009-07-10 17:00:00,2009-07-10 05:32:00,2009-07-10 15:22:00,"0","-2",NA,9.83333333333333,11,-0.466666666666667,-1.63333333333333,2.21666666666667,15
"SSX","OTJ",43,"W","SKZ",2009-07-11 08:00:00,2009-07-11 15:00:00,2009-07-10 17:35:00,2009-07-11 06:30:00,"-14","-9",NA,12.9166666666667,7,-14.4166666666667,-8.5,NA,NA
"SSX","OAS",25,"W","LGB",2009-06-28 09:00:00,2009-07-02 08:00:00,2009-06-28 06:00:00,2009-07-02 08:50:00,"-3","1",NA,98.8333333333333,95,-3,0.833333333333333,300.166666666667,300
"SSX","OAS",25,"W","KHH",2009-07-14 20:00:00,2009-07-15 09:00:00,2009-07-14 21:00:00,2009-07-15 06:35:00,"1","-2",NA,9.58333333333333,13,1,-2.41666666666667,12.9166666666667,11
"SSX","OAS",25,"W","ZIA",2009-07-15 20:00:00,2009-07-16 14:00:00,2009-07-15 19:30:00,2009-07-16 06:35:00,"-1","-7",NA,11.0833333333333,18,-0.5,-7.41666666666667,22.65,16
"SSX","OAS",25,"W","HKG",2009-07-17 06:00:00,2009-07-17 17:00:00,2009-07-17 05:14:00,2009-07-17 15:22:00,"-1","-2",NA,10.1333333333333,11,-0.766666666666667,-1.63333333333333,2.48333333333333,15
"SSX","OAS",25,"W","SKZ",2009-07-18 08:00:00,2009-07-18 15:00:00,2009-07-17 17:51:00,2009-07-18 05:30:00,"-14","-10",NA,11.65,7,-14.15,-9.5,NA,NA
"SSX","OTY",17,"E","LGB",2009-07-05 09:00:00,2009-07-09 08:00:00,2009-07-05 06:10:00,2009-07-09 18:50:00,"-3","11",NA,108.666666666667,95,-2.83333333333333,10.8333333333333,288.5,300
"SSX","OTY",17,"W","KHH",2009-07-21 20:00:00,2009-07-22 09:00:00,2009-07-21 19:20:00,2009-07-22 04:56:00,"-1","-4",NA,9.6,13,-0.666666666666667,-4.06666666666667,11.8166666666667,11
"SSX","OTY",17,"W","ZIA",2009-07-22 20:00:00,2009-07-23 14:00:00,2009-07-22 16:45:00,2009-07-23 06:43:00,"-3","-7",NA,13.9666666666667,18,-3.25,-7.28333333333333,20.2666666666667,16
"SSX","OTY",17,"W","HKG",2009-07-24 06:00:00,2009-07-24 17:00:00,2009-07-24 02:59:00,2009-07-24 11:46:00,"-3","-5",NA,8.78333333333333,11,-3.01666666666667,-5.23333333333333,2.73333333333333,15
"SSX","OTY",17,"W","SKZ",2009-07-25 08:00:00,2009-07-25 15:00:00,2009-07-24 14:30:00,2009-07-25 04:55:00,"-18","-10",NA,14.4166666666667,7,-17.5,-10.0833333333333,NA,NA
"SSX","OEU",20,"E","KHH",2009-06-30 06:00:00,2009-06-30 17:00:00,2009-06-30 22:00:00,2009-07-01 06:50:00,"16","14",NA,8.83333333333333,11,16,13.8333333333333,277.333333333333,280
"SSX","OEU",20,"E","LGB",2009-07-12 09:00:00,2009-07-16 08:00:00,2009-07-12 20:10:00,2009-07-16 10:00:00,"11","2",NA,85.8333333333333,95,11.1666666666667,2,297.516666666667,300
"SSX","OEU",20,"W","KHH",2009-07-28 20:00:00,2009-07-29 09:00:00,2009-07-28 19:31:00,2009-07-29 04:55:00,"0","-4",NA,9.4,13,-0.483333333333333,-4.08333333333333,12.0666666666667,11
"SSX","OEU",20,"W","ZIA",2009-07-29 20:00:00,2009-07-30 14:00:00,2009-07-29 16:59:00,2009-07-30 04:41:00,"-3","-9",NA,11.7,18,-3.01666666666667,-9.31666666666667,25.4,16
"SSX","OEU",20,"W","HKG",2009-07-31 06:00:00,2009-07-31 17:00:00,2009-07-31 06:05:00,2009-07-31 16:07:00,"0","-1",NA,10.0333333333333,11,0.0833333333333333,-0.883333333333333,2.63333333333333,15
"SSX","OEU",20,"W","SKZ",2009-08-01 08:00:00,2009-08-01 15:00:00,2009-07-31 18:45:00,2009-08-01 09:10:00,"-13","-6",NA,14.4166666666667,7,-13.25,-5.83333333333333,NA,NA
"SSX","ONB",49,"E","SKZ",2009-07-04 08:00:00,2009-07-04 15:00:00,2009-07-03 19:20:00,2009-07-04 05:30:00,"-13","-10",NA,10.1666666666667,7,-12.6666666666667,-9.5,16.2666666666667,9
"SSX","ONB",49,"E","YAT",2009-07-05 00:00:00,2009-07-05 16:00:00,2009-07-04 21:46:00,2009-07-05 12:30:00,"-2","-4",NA,14.7333333333333,16,-2.23333333333333,-3.5,5.55,6
"SSX","ONB",49,"E","HKG",2009-07-05 22:00:00,2009-07-06 10:00:00,2009-07-05 18:03:00,2009-07-06 08:18:00,"-4","-2",NA,14.25,12,-3.95,-1.7,24.2,20
"SSX","ONB",49,"E","KHH",2009-07-07 06:00:00,2009-07-07 17:00:00,2009-07-07 08:30:00,2009-07-07 16:55:00,"3","0",NA,8.41666666666667,11,2.5,-0.0833333333333333,277.083333333333,280
"SSX","ONB",49,"E","LGB",2009-07-19 09:00:00,2009-07-23 08:00:00,2009-07-19 06:00:00,2009-07-23 09:15:00,"-3","1",NA,99.25,95,-3,1.25,297.75,300
"SSX","ONB",49,"W","KHH",2009-08-04 20:00:00,2009-08-05 09:00:00,2009-08-04 19:00:00,2009-08-05 04:40:00,"-1","-4",NA,9.66666666666667,13,-1,-4.33333333333333,13.25,11
